iso2,year,gender,age_group,cases
MU,2002,f,35-44,7.0
MU,2002,f,45-54,1.0
MU,2002,f,55-64,2.0
MU,2002,f,65+,1.0
MU,2003,m,0-14,0.0
MU,2003,m,15-24,9.0
MU,2003,m,25-34,12.0
MU,2003,m,35-44,10.0
MU,2003,m,45-54,17.0
MU,2003,m,55-64,11.0
MU,2003,m,65+,9.0
MU,2003,f,0-14,1.0
MU,2003,f,15-24,6.0
MU,2003,f,25-34,8.0
MU,2003,f,35-44,4.0
MU,2003,f,45-54,4.0
MU,2003,f,55-64,3.0
MU,2003,f,65+,5.0
MU,2004,m,0-14,1.0
MU,2004,m,15-24,13.0
MU,2004,m,25-34,13.0
MU,2004,m,35-44,24.0
MU,2004,m,45-54,20.0
MU,2004,m,55-64,4.0
MU,2004,m,65+,5.0
MU,2004,f,0-14,0.0
MU,2004,f,15-24,6.0
MU,2004,f,25-34,8.0
MU,2004,f,35-44,10.0
MU,2004,f,45-54,4.0
MU,2004,f,55-64,4.0
MU,2004,f,65+,5.0
MU,2005,m,15-24,10.0
MU,2005,m,25-34,15.0
MU,2005,m,35-44,21.0
MU,2005,m,45-54,20.0
MU,2005,m,55-64,10.0
MU,2005,m,65+,6.0
MU,2005,f,15-24,4.0
MU,2005,f,25-34,5.0
MU,2005,f,35-44,5.0
MU,2005,f,45-54,11.0
MU,2005,f,55-64,2.0
MU,2005,f,65+,1.0
MU,2006,m,0-14,0.0
MU,2006,m,15-24,4.0
MU,2006,m,25-34,9.0
MU,2006,m,35-44,22.0
MU,2006,m,45-54,10.0
MU,2006,m,55-64,12.0
MU,2006,m,65+,6.0
MU,2006,f,0-14,1.0
MU,2006,f,15-24,3.0
MU,2006,f,25-34,7.0
MU,2006,f,35-44,3.0
MU,2006,f,45-54,4.0
MU,2006,f,55-64,1.0
MU,2006,f,65+,3.0
MU,2007,m,0-4,0.0
MU,2007,m,5-14,0.0
MU,2007,m,0-14,0.0
MU,2007,m,15-24,9.0
MU,2007,m,25-34,9.0
MU,2007,m,35-44,12.0
MU,2007,m,45-54,15.0
MU,2007,m,55-64,9.0
MU,2007,m,65+,6.0
MU,2007,f,0-4,0.0
MU,2007,f,5-14,0.0
MU,2007,f,0-14,0.0
MU,2007,f,15-24,4.0
MU,2007,f,25-34,7.0
MU,2007,f,35-44,3.0
MU,2007,f,45-54,5.0
MU,2007,f,55-64,4.0
MU,2007,f,65+,3.0
MU,2008,m,0-4,0.0
MU,2008,m,5-14,0.0
MU,2008,m,0-14,0.0
MU,2008,m,15-24,11.0
MU,2008,m,25-34,15.0
MU,2008,m,35-44,14.0
MU,2008,m,45-54,15.0
MU,2008,m,55-64,7.0
MU,2008,m,65+,8.0
MU,2008,m,unknown,0.0
MU,2008,f,0-4,0.0
MU,2008,f,5-14,0.0
MU,2008,f,0-14,0.0
MU,2008,f,15-24,2.0
MU,2008,f,25-34,3.0
MU,2008,f,35-44,2.0
MU,2008,f,45-54,5.0
MU,2008,f,55-64,2.0
MU,2008,f,65+,1.0
MU,2008,f,unknown,0.0
MV,1995,m,0-14,1.0
MV,1995,m,15-24,28.0
MV,1995,m,25-34,11.0
MV,1995,m,35-44,10.0
MV,1995,m,45-54,8.0
MV,1995,m,55-64,10.0
MV,1995,m,65+,6.0
MV,1995,f,0-14,1.0
MV,1995,f,15-24,13.0
MV,1995,f,25-34,8.0
MV,1995,f,35-44,4.0
MV,1995,f,45-54,6.0
MV,1995,f,55-64,6.0
MV,1995,f,65+,2.0
MV,1996,m,0-14,0.0
MV,1996,m,15-24,24.0
MV,1996,m,25-34,9.0
MV,1996,m,35-44,3.0
MV,1996,m,45-54,5.0
MV,1996,m,55-64,14.0
MV,1996,m,65+,8.0
MV,1996,f,0-14,1.0
MV,1996,f,15-24,12.0
MV,1996,f,25-34,9.0
MV,1996,f,35-44,5.0
MV,1996,f,45-54,6.0
MV,1996,f,55-64,5.0
MV,1996,f,65+,5.0
MV,1997,m,0-14,1.0
MV,1997,m,15-24,13.0
MV,1997,m,25-34,6.0
MV,1997,m,35-44,2.0
MV,1997,m,45-54,13.0
MV,1997,m,55-64,9.0
MV,1997,m,65+,8.0
MV,1997,f,0-14,3.0
MV,1997,f,15-24,15.0
MV,1997,f,25-34,8.0
MV,1997,f,35-44,9.0
MV,1997,f,45-54,4.0
MV,1997,f,55-64,3.0
MV,1997,f,65+,0.0
MV,1998,m,0-14,1.0
MV,1998,m,15-24,19.0
MV,1998,m,25-34,18.0
MV,1998,m,35-44,8.0
MV,1998,m,45-54,4.0
MV,1998,m,55-64,6.0
MV,1998,m,65+,2.0
MV,1998,f,0-14,1.0
MV,1998,f,15-24,13.0
MV,1998,f,25-34,5.0
MV,1998,f,35-44,1.0
MV,1998,f,45-54,6.0
MV,1998,f,55-64,4.0
MV,1998,f,65+,0.0
MV,1999,m,0-14,0.0
MV,1999,m,15-24,14.0
MV,1999,m,25-34,8.0
MV,1999,m,35-44,9.0
MV,1999,m,45-54,7.0
MV,1999,m,55-64,7.0
MV,1999,m,65+,8.0
MV,1999,f,0-14,3.0
MV,1999,f,15-24,10.0
MV,1999,f,25-34,6.0
MV,1999,f,35-44,3.0
MV,1999,f,45-54,6.0
MV,1999,f,55-64,6.0
MV,1999,f,65+,1.0
MV,2000,m,0-14,0.0
MV,2000,m,15-24,9.0
MV,2000,m,25-34,10.0
MV,2000,m,35-44,2.0
MV,2000,m,45-54,5.0
MV,2000,m,55-64,5.0
MV,2000,m,65+,3.0
MV,2000,f,0-14,0.0
MV,2000,f,15-24,11.0
MV,2000,f,25-34,4.0
MV,2000,f,35-44,5.0
MV,2000,f,45-54,4.0
MV,2000,f,55-64,5.0
MV,2000,f,65+,2.0
MV,2001,m,0-14,1.0
MV,2001,m,15-24,12.0
MV,2001,m,25-34,5.0
MV,2001,m,35-44,3.0
MV,2001,m,45-54,5.0
MV,2001,m,55-64,7.0
MV,2001,m,65+,1.0
MV,2001,f,0-14,1.0
MV,2001,f,15-24,10.0
MV,2001,f,25-34,3.0
MV,2001,f,35-44,2.0
MV,2001,f,45-54,6.0
MV,2001,f,55-64,1.0
MV,2001,f,65+,2.0
MV,2002,m,0-14,0.0
MV,2002,m,15-24,11.0
MV,2002,m,25-34,9.0
MV,2002,m,35-44,0.0
MV,2002,m,45-54,1.0
MV,2002,m,55-64,5.0
MV,2002,m,65+,8.0
MV,2002,f,0-14,1.0
MV,2002,f,15-24,8.0
MV,2002,f,25-34,5.0
MV,2002,f,35-44,4.0
MV,2002,f,45-54,5.0
MV,2002,f,55-64,1.0
MV,2002,f,65+,2.0
MV,2003,m,0-14,1.0
MV,2003,m,15-24,14.0
MV,2003,m,25-34,7.0
MV,2003,m,35-44,4.0
MV,2003,m,45-54,9.0
MV,2003,m,55-64,9.0
MV,2003,m,65+,4.0
MV,2003,f,0-14,0.0
MV,2003,f,15-24,8.0
MV,2003,f,25-34,5.0
MV,2003,f,35-44,1.0
MV,2003,f,45-54,5.0
MV,2003,f,55-64,1.0
MV,2003,f,65+,0.0
MV,2004,m,0-14,0.0
MV,2004,m,15-24,13.0
MV,2004,m,25-34,11.0
MV,2004,m,35-44,3.0
MV,2004,m,45-54,8.0
MV,2004,m,55-64,5.0
MV,2004,m,65+,6.0
MV,2004,f,0-14,0.0
MV,2004,f,15-24,8.0
MV,2004,f,25-34,3.0
MV,2004,f,35-44,2.0
MV,2004,f,45-54,1.0
MV,2004,f,55-64,2.0
MV,2004,f,65+,4.0
MV,2005,m,0-14,0.0
MV,2005,m,15-24,9.0
MV,2005,m,25-34,8.0
MV,2005,m,35-44,5.0
MV,2005,m,45-54,6.0
MV,2005,m,55-64,6.0
MV,2005,m,65+,5.0
MV,2005,f,0-14,1.0
MV,2005,f,15-24,10.0
MV,2005,f,25-34,7.0
MV,2005,f,35-44,1.0
MV,2005,f,45-54,2.0
MV,2005,f,55-64,2.0
MV,2005,f,65+,4.0
MV,2006,m,0-4,0.0
MV,2006,m,5-14,0.0
MV,2006,m,0-14,0.0
MV,2006,m,15-24,8.0
MV,2006,m,25-34,9.0
MV,2006,m,35-44,3.0
MV,2006,m,45-54,4.0
MV,2006,m,55-64,3.0
MV,2006,m,65+,6.0
MV,2006,f,0-4,0.0
MV,2006,f,0-14,0.0
MV,2006,f,15-24,6.0
MV,2006,f,25-34,3.0
MV,2006,f,35-44,4.0
MV,2006,f,45-54,3.0
MV,2006,f,55-64,2.0
MV,2006,f,65+,2.0
MV,2007,m,0-4,0.0
MV,2007,m,5-14,0.0
MV,2007,m,0-14,0.0
MV,2007,m,15-24,14.0
MV,2007,m,25-34,4.0
MV,2007,m,35-44,6.0
MV,2007,m,45-54,5.0
MV,2007,m,55-64,6.0
MV,2007,m,65+,5.0
MV,2007,f,0-4,0.0
MV,2007,f,5-14,1.0
MV,2007,f,0-14,1.0
MV,2007,f,15-24,5.0
MV,2007,f,25-34,2.0
MV,2007,f,35-44,5.0
MV,2007,f,45-54,5.0
MV,2007,f,55-64,0.0
MV,2007,f,65+,1.0
MV,2008,m,0-4,0.0
MV,2008,m,5-14,0.0
MV,2008,m,0-14,0.0
MV,2008,m,15-24,9.0
MV,2008,m,25-34,11.0
MV,2008,m,35-44,3.0
MV,2008,m,45-54,5.0
MV,2008,m,55-64,6.0
MV,2008,m,65+,3.0
MV,2008,f,0-4,0.0
MV,2008,f,5-14,0.0
MV,2008,f,0-14,0.0
MV,2008,f,15-24,7.0
MV,2008,f,25-34,1.0
MV,2008,f,35-44,3.0
MV,2008,f,45-54,0.0
MV,2008,f,55-64,3.0
MV,2008,f,65+,2.0
MW,1995,m,0-14,25.0
MW,1995,m,15-24,493.0
MW,1995,m,25-34,1195.0
MW,1995,m,35-44,833.0
MW,1995,m,45-54,519.0
MW,1995,m,55-64,215.0
MW,1995,m,65+,89.0
MW,1995,f,0-14,65.0
MW,1995,f,15-24,802.0
MW,1995,f,25-34,1028.0
MW,1995,f,35-44,573.0
MW,1995,f,45-54,294.0
MW,1995,f,55-64,108.0
MW,1995,f,65+,45.0
MW,1996,m,0-14,27.0
MW,1996,m,15-24,562.0
MW,1996,m,25-34,1388.0
MW,1996,m,35-44,937.0
MW,1996,m,45-54,529.0
MW,1996,m,55-64,224.0
MW,1996,m,65+,110.0
MW,1996,f,0-14,92.0
MW,1996,f,15-24,887.0
MW,1996,f,25-34,1187.0
MW,1996,f,35-44,715.0
MW,1996,f,45-54,347.0
MW,1996,f,55-64,133.0
MW,1996,f,65+,37.0
MW,1997,m,0-14,47.0
MW,1997,m,15-24,578.0
MW,1997,m,25-34,1418.0
MW,1997,m,35-44,995.0
MW,1997,m,45-54,521.0
MW,1997,m,55-64,254.0
MW,1997,m,65+,101.0
MW,1997,f,0-14,84.0
MW,1997,f,15-24,1009.0
MW,1997,f,25-34,1307.0
MW,1997,f,35-44,767.0
MW,1997,f,45-54,347.0
MW,1997,f,55-64,123.0
MW,1997,f,65+,36.0
MW,1998,m,0-14,46.0
MW,1998,m,15-24,677.0
MW,1998,m,25-34,1581.0
MW,1998,m,35-44,1158.0
MW,1998,m,45-54,643.0
MW,1998,m,55-64,281.0
MW,1998,m,65+,151.0
MW,1998,f,0-14,85.0
MW,1998,f,15-24,1131.0
MW,1998,f,25-34,1585.0
MW,1998,f,35-44,867.0
MW,1998,f,45-54,437.0
MW,1998,f,55-64,148.0
MW,1998,f,65+,63.0
MW,1999,m,0-14,43.0
MW,1999,m,15-24,588.0
MW,1999,m,25-34,1475.0
MW,1999,m,35-44,1083.0
MW,1999,m,45-54,588.0
MW,1999,m,55-64,239.0
MW,1999,m,65+,126.0
MW,1999,f,0-14,80.0
MW,1999,f,15-24,1052.0
MW,1999,f,25-34,1487.0
MW,1999,f,35-44,777.0
MW,1999,f,45-54,376.0
MW,1999,f,55-64,154.0
MW,1999,f,65+,62.0
MW,2000,m,0-14,50.0
MW,2000,m,15-24,653.0
MW,2000,m,25-34,1476.0
MW,2000,m,35-44,1113.0
MW,2000,m,45-54,585.0
MW,2000,m,55-64,245.0
MW,2000,m,65+,114.0
MW,2000,f,0-14,66.0
MW,2000,f,15-24,1038.0
MW,2000,f,25-34,1481.0
MW,2000,f,35-44,831.0
MW,2000,f,45-54,401.0
MW,2000,f,55-64,148.0
MW,2000,f,65+,64.0
MW,2001,m,0-14,37.0
MW,2001,m,15-24,704.0
MW,2001,m,25-34,1486.0
MW,2001,m,35-44,1025.0
MW,2001,m,45-54,591.0
MW,2001,m,55-64,230.0
MW,2001,m,65+,129.0
MW,2001,f,0-14,74.0
MW,2001,f,15-24,1070.0
MW,2001,f,25-34,1520.0
MW,2001,f,35-44,862.0
MW,2001,f,45-54,384.0
MW,2001,f,55-64,139.0
MW,2001,f,65+,58.0
MW,2003,m,0-14,43.0
MW,2003,m,15-24,596.0
MW,2003,m,25-34,1374.0
MW,2003,m,35-44,936.0
MW,2003,m,45-54,489.0
MW,2003,m,55-64,209.0
MW,2003,m,65+,128.0
MW,2003,f,0-14,76.0
MW,2003,f,15-24,963.0
MW,2003,f,25-34,1531.0
MW,2003,f,35-44,790.0
MW,2003,f,45-54,374.0
MW,2003,f,55-64,155.0
MW,2003,f,65+,52.0
MW,2004,m,0-14,47.0
MW,2004,m,15-24,647.0
MW,2004,m,25-34,1505.0
MW,2004,m,35-44,1081.0
MW,2004,m,45-54,508.0
MW,2004,m,55-64,264.0
MW,2004,m,65+,124.0
MW,2004,f,0-14,78.0
MW,2004,f,15-24,1009.0
MW,2004,f,25-34,1694.0
MW,2004,f,35-44,910.0
MW,2004,f,45-54,412.0
MW,2004,f,55-64,191.0
MW,2004,f,65+,96.0
MW,2005,m,0-14,58.0
MW,2005,m,15-24,622.0
MW,2005,m,25-34,1653.0
MW,2005,m,35-44,1031.0
MW,2005,m,45-54,549.0
MW,2005,m,55-64,279.0
MW,2005,m,65+,157.0
MW,2005,f,0-14,84.0
MW,2005,f,15-24,913.0
MW,2005,f,25-34,1598.0
MW,2005,f,35-44,859.0
MW,2005,f,45-54,386.0
MW,2005,f,55-64,180.0
MW,2005,f,65+,74.0
MW,2006,m,0-14,42.0
MW,2006,m,15-24,584.0
MW,2006,m,25-34,1647.0
MW,2006,m,35-44,1054.0
MW,2006,m,45-54,491.0
MW,2006,m,55-64,256.0
MW,2006,m,65+,182.0
MW,2006,f,0-14,80.0
MW,2006,f,15-24,848.0
MW,2006,f,25-34,1545.0
MW,2006,f,35-44,813.0
MW,2006,f,45-54,348.0
MW,2006,f,55-64,183.0
MW,2006,f,65+,93.0
MW,2007,m,0-4,0.0
MW,2007,m,5-14,61.0
MW,2007,m,0-14,61.0
MW,2007,m,15-24,614.0
MW,2007,m,25-34,1454.0
MW,2007,m,35-44,954.0
MW,2007,m,45-54,473.0
MW,2007,m,55-64,233.0
MW,2007,m,65+,158.0
MW,2007,f,0-4,0.0
MW,2007,f,5-14,109.0
MW,2007,f,0-14,109.0
MW,2007,f,15-24,768.0
MW,2007,f,25-34,1497.0
MW,2007,f,35-44,715.0
MW,2007,f,45-54,342.0
MW,2007,f,55-64,146.0
MW,2007,f,65+,84.0
MW,2008,m,0-4,1.0
MW,2008,m,5-14,55.0
MW,2008,m,0-14,56.0
MW,2008,m,15-24,570.0
MW,2008,m,25-34,1562.0
MW,2008,m,35-44,982.0
MW,2008,m,45-54,502.0
MW,2008,m,55-64,280.0
MW,2008,m,65+,176.0
MW,2008,f,0-4,1.0
MW,2008,f,5-14,111.0
MW,2008,f,0-14,166.0
MW,2008,f,15-24,707.0
MW,2008,f,25-34,1327.0
MW,2008,f,35-44,727.0
MW,2008,f,45-54,365.0
MW,2008,f,55-64,172.0
MW,2008,f,65+,89.0
MX,1996,m,0-14,198.0
MX,1996,m,15-24,936.0
MX,1996,m,25-34,1021.0
MX,1996,m,35-44,940.0
MX,1996,m,45-54,721.0
MX,1996,m,55-64,708.0
MX,1996,m,65+,469.0
MX,1996,f,0-14,243.0
MX,1996,f,15-24,685.0
MX,1996,f,25-34,681.0
MX,1996,f,35-44,627.0
MX,1996,f,45-54,482.0
MX,1996,f,55-64,472.0
MX,1996,f,65+,312.0
MX,1998,m,0-14,229.0
MX,1998,m,15-24,1031.0
MX,1998,m,25-34,1330.0
MX,1998,m,35-44,1200.0
MX,1998,m,45-54,1241.0
MX,1998,m,55-64,813.0
MX,1998,m,65+,892.0
MX,1998,f,0-14,268.0
MX,1998,f,15-24,856.0
MX,1998,f,25-34,829.0
MX,1998,f,35-44,874.0
MX,1998,f,45-54,742.0
MX,1998,f,55-64,583.0
MX,1998,f,65+,585.0
MX,1999,m,0-14,143.0
MX,1999,m,15-24,1013.0
MX,1999,m,25-34,1141.0
MX,1999,m,35-44,1093.0
MX,1999,m,45-54,1022.0
MX,1999,m,55-64,880.0
MX,1999,m,65+,1128.0
MX,1999,f,0-14,151.0
MX,1999,f,15-24,773.0
MX,1999,f,25-34,795.0
MX,1999,f,35-44,641.0
MX,1999,f,45-54,665.0
MX,1999,f,55-64,592.0
MX,1999,f,65+,710.0
MX,2000,m,0-14,214.0
MX,2000,m,15-24,1079.0
MX,2000,m,25-34,1387.0
MX,2000,m,35-44,1162.0
MX,2000,m,45-54,1235.0
MX,2000,m,55-64,972.0
MX,2000,m,65+,1126.0
MX,2000,f,0-14,176.0
MX,2000,f,15-24,663.0
MX,2000,f,25-34,828.0
MX,2000,f,35-44,698.0
MX,2000,f,45-54,832.0
MX,2000,f,55-64,595.0
MX,2000,f,65+,709.0
MX,2001,m,0-14,130.0
MX,2001,m,15-24,1448.0
MX,2001,m,25-34,1639.0
MX,2001,m,35-44,1683.0
MX,2001,m,45-54,1606.0
MX,2001,m,55-64,1229.0
MX,2001,m,65+,1566.0
MX,2001,f,0-14,146.0
MX,2001,f,15-24,1131.0
MX,2001,f,25-34,993.0
MX,2001,f,35-44,845.0
MX,2001,f,45-54,952.0
MX,2001,f,55-64,787.0
MX,2001,f,65+,948.0
MX,2002,m,0-14,154.0
MX,2002,m,15-24,1090.0
MX,2002,m,25-34,1292.0
MX,2002,m,35-44,1301.0
MX,2002,m,45-54,1146.0
MX,2002,m,55-64,986.0
MX,2002,m,65+,1144.0
MX,2002,f,0-14,149.0
MX,2002,f,15-24,769.0
MX,2002,f,25-34,754.0
MX,2002,f,35-44,716.0
MX,2002,f,45-54,700.0
MX,2002,f,55-64,621.0
MX,2002,f,65+,733.0
MX,2003,m,0-14,187.0
MX,2003,m,15-24,1207.0
MX,2003,m,25-34,1461.0
MX,2003,m,35-44,1417.0
MX,2003,m,45-54,1313.0
MX,2003,m,55-64,1005.0
MX,2003,m,65+,1352.0
MX,2003,f,0-14,184.0
MX,2003,f,15-24,850.0
MX,2003,f,25-34,826.0
MX,2003,f,35-44,734.0
MX,2003,f,45-54,813.0
MX,2003,f,55-64,743.0
MX,2003,f,65+,841.0
MX,2004,m,0-14,86.0
MX,2004,m,15-24,1053.0
MX,2004,m,25-34,1276.0
MX,2004,m,35-44,1181.0
MX,2004,m,45-54,1201.0
MX,2004,m,55-64,958.0
MX,2004,m,65+,1209.0
MX,2004,f,0-14,102.0
MX,2004,f,15-24,760.0
MX,2004,f,25-34,649.0
MX,2004,f,35-44,693.0
MX,2004,f,45-54,695.0
MX,2004,f,55-64,626.0
MX,2004,f,65+,725.0
MX,2005,m,0-14,100.0
MX,2005,m,15-24,1095.0
MX,2005,m,25-34,1376.0
MX,2005,m,35-44,1314.0
MX,2005,m,45-54,1238.0
MX,2005,m,55-64,1042.0
MX,2005,m,65+,1288.0
MX,2005,f,0-14,125.0
MX,2005,f,15-24,771.0
MX,2005,f,25-34,733.0
MX,2005,f,35-44,710.0
MX,2005,f,45-54,784.0
MX,2005,f,55-64,637.0
MX,2005,f,65+,784.0
MX,2006,m,0-4,68.0
MX,2006,m,5-14,61.0
MX,2006,m,0-14,129.0
MX,2006,m,15-24,986.0
MX,2006,m,25-34,1320.0
MX,2006,m,35-44,1333.0
MX,2006,m,45-54,1275.0
MX,2006,m,55-64,1012.0
MX,2006,m,65+,1215.0
MX,2006,f,0-4,44.0
MX,2006,f,5-14,109.0
MX,2006,f,0-14,153.0
MX,2006,f,15-24,696.0
MX,2006,f,25-34,774.0
MX,2006,f,35-44,662.0
MX,2006,f,45-54,794.0
MX,2006,f,55-64,722.0
MX,2006,f,65+,803.0
MX,2007,m,0-4,61.0
MX,2007,m,5-14,84.0
MX,2007,m,0-14,145.0
MX,2007,m,15-24,981.0
MX,2007,m,25-34,1286.0
MX,2007,m,35-44,1286.0
MX,2007,m,45-54,1266.0
MX,2007,m,55-64,942.0
MX,2007,m,65+,1226.0
MX,2007,f,0-4,41.0
MX,2007,f,5-14,99.0
MX,2007,f,0-14,140.0
MX,2007,f,15-24,645.0
MX,2007,f,25-34,742.0
MX,2007,f,35-44,694.0
MX,2007,f,45-54,748.0
MX,2007,f,55-64,642.0
MX,2007,f,65+,788.0
MX,2008,m,0-4,62.0
MX,2008,m,5-14,62.0
MX,2008,m,0-14,124.0
MX,2008,m,15-24,966.0
MX,2008,m,25-34,1292.0
MX,2008,m,35-44,1314.0
MX,2008,m,45-54,1267.0
MX,2008,m,55-64,1004.0
MX,2008,m,65+,1213.0
MX,2008,m,unknown,0.0
MX,2008,f,0-4,30.0
MX,2008,f,5-14,96.0
MX,2008,f,0-14,126.0
MX,2008,f,15-24,752.0
MX,2008,f,25-34,826.0
MX,2008,f,35-44,710.0
MX,2008,f,45-54,774.0
MX,2008,f,55-64,699.0
MX,2008,f,65+,836.0
MX,2008,f,unknown,0.0
MY,1995,m,0-14,59.0
MY,1995,m,15-24,640.0
MY,1995,m,25-34,879.0
MY,1995,m,35-44,775.0
MY,1995,m,45-54,788.0
MY,1995,m,55-64,374.0
MY,1995,m,65+,1072.0
MY,1995,f,0-14,58.0
MY,1995,f,15-24,446.0
MY,1995,f,25-34,448.0
MY,1995,f,35-44,345.0
MY,1995,f,45-54,316.0
MY,1995,f,55-64,149.0
MY,1995,f,65+,339.0
MY,1996,m,0-14,45.0
MY,1996,m,15-24,720.0
MY,1996,m,25-34,1026.0
MY,1996,m,35-44,894.0
MY,1996,m,45-54,838.0
MY,1996,m,55-64,671.0
MY,1996,m,65+,868.0
MY,1996,f,0-14,77.0
MY,1996,f,15-24,457.0
MY,1996,f,25-34,463.0
MY,1996,f,35-44,371.0
MY,1996,f,45-54,327.0
MY,1996,f,55-64,242.0
MY,1996,f,65+,270.0
MY,1997,m,0-14,44.0
MY,1997,m,15-24,701.0
MY,1997,m,25-34,1036.0
MY,1997,m,35-44,961.0
MY,1997,m,45-54,816.0
MY,1997,m,55-64,380.0
MY,1997,m,65+,1123.0
MY,1997,f,0-14,51.0
MY,1997,f,15-24,535.0
MY,1997,f,25-34,485.0
MY,1997,f,35-44,383.0
MY,1997,f,45-54,338.0
MY,1997,f,55-64,141.0
MY,1997,f,65+,343.0
MY,1998,m,0-14,31.0
MY,1998,m,15-24,670.0
MY,1998,m,25-34,1090.0
MY,1998,m,35-44,1050.0
MY,1998,m,45-54,872.0
MY,1998,m,55-64,426.0
MY,1998,m,65+,1282.0
MY,1998,f,0-14,45.0
MY,1998,f,15-24,519.0
MY,1998,f,25-34,526.0
MY,1998,f,35-44,398.0
MY,1998,f,45-54,330.0
MY,1998,f,55-64,157.0
MY,1998,f,65+,406.0
MY,1999,m,0-14,27.0
MY,1999,m,15-24,692.0
MY,1999,m,25-34,1147.0
MY,1999,m,35-44,1152.0
MY,1999,m,45-54,977.0
MY,1999,m,55-64,902.0
MY,1999,m,65+,880.0
MY,1999,f,0-14,32.0
MY,1999,f,15-24,513.0
MY,1999,f,25-34,558.0
MY,1999,f,35-44,422.0
MY,1999,f,45-54,351.0
MY,1999,f,55-64,286.0
MY,1999,f,65+,268.0
MY,2000,m,0-14,32.0
MY,2000,m,15-24,694.0
MY,2000,m,25-34,1138.0
MY,2000,m,35-44,1177.0
MY,2000,m,45-54,908.0
MY,2000,m,55-64,814.0
MY,2000,m,65+,891.0
MY,2000,f,0-14,41.0
MY,2000,f,15-24,464.0
MY,2000,f,25-34,564.0
MY,2000,f,35-44,424.0
MY,2000,f,45-54,367.0
MY,2000,f,55-64,356.0
MY,2000,f,65+,286.0
MY,2001,m,0-14,48.0
MY,2001,m,15-24,713.0
MY,2001,m,25-34,1198.0
MY,2001,m,35-44,1221.0
MY,2001,m,45-54,1011.0
MY,2001,m,55-64,934.0
MY,2001,m,65+,738.0
MY,2001,f,0-14,36.0
MY,2001,f,15-24,510.0
MY,2001,f,25-34,506.0
MY,2001,f,35-44,445.0
MY,2001,f,45-54,374.0
MY,2001,f,55-64,353.0
MY,2001,f,65+,222.0
MY,2002,m,0-14,22.0
MY,2002,m,15-24,562.0
MY,2002,m,25-34,1106.0
MY,2002,m,35-44,1182.0
MY,2002,m,45-54,997.0
MY,2002,m,55-64,758.0
MY,2002,m,65+,844.0
MY,2002,f,0-14,30.0
MY,2002,f,15-24,421.0
MY,2002,f,25-34,524.0
MY,2002,f,35-44,415.0
MY,2002,f,45-54,485.0
MY,2002,f,55-64,319.0
MY,2002,f,65+,293.0
MY,2003,m,0-14,216.0
MY,2003,m,15-24,1211.0
MY,2003,m,25-34,2010.0
MY,2003,m,35-44,2073.0
MY,2003,m,45-54,1798.0
MY,2003,m,55-64,1438.0
MY,2003,m,65+,1601.0
MY,2003,f,0-14,196.0
MY,2003,f,15-24,969.0
MY,2003,f,25-34,1044.0
MY,2003,f,35-44,857.0
MY,2003,f,45-54,669.0
MY,2003,f,55-64,584.0
MY,2003,f,65+,626.0
MY,2004,m,0-14,191.0
MY,2004,m,15-24,1195.0
MY,2004,m,25-34,2105.0
MY,2004,m,35-44,2189.0
MY,2004,m,45-54,1890.0
MY,2004,m,55-64,1440.0
MY,2004,m,65+,1535.0
MY,2004,f,0-14,227.0
MY,2004,f,15-24,925.0
MY,2004,f,25-34,1014.0
MY,2004,f,35-44,852.0
MY,2004,f,45-54,694.0
MY,2004,f,55-64,605.0
MY,2004,f,65+,532.0
MY,2005,m,0-14,244.0
MY,2005,m,15-24,1179.0
MY,2005,m,25-34,2218.0
MY,2005,m,35-44,2277.0
MY,2005,m,45-54,1980.0
MY,2005,m,55-64,1427.0
MY,2005,m,65+,1507.0
MY,2005,f,0-14,208.0
MY,2005,f,15-24,1044.0
MY,2005,f,25-34,1061.0
MY,2005,f,35-44,947.0
MY,2005,f,45-54,816.0
MY,2005,f,55-64,586.0
MY,2005,f,65+,572.0
MY,2006,m,0-4,148.0
MY,2006,m,0-14,15.0
MY,2006,m,15-24,507.0
MY,2006,m,25-34,855.0
MY,2006,m,35-44,734.0
MY,2006,m,45-54,678.0
MY,2006,m,55-64,443.0
MY,2006,m,65+,496.0
MY,2006,f,0-14,3.0
MY,2006,f,15-24,30.0
MY,2006,f,25-34,300.0
MY,2006,f,35-44,403.0
MY,2006,f,45-54,321.0
MY,2006,f,55-64,257.0
MY,2006,f,65+,161.0
MY,2007,m,0-4,79.0
MY,2007,m,5-14,137.0
MY,2007,m,0-14,216.0
MY,2007,m,15-24,1291.0
MY,2007,m,25-34,2224.0
MY,2007,m,35-44,2082.0
MY,2007,m,45-54,1839.0
MY,2007,m,55-64,1394.0
MY,2007,m,65+,1395.0
MY,2007,f,0-4,59.0
MY,2007,f,5-14,167.0
MY,2007,f,0-14,226.0
MY,2007,f,15-24,1098.0
MY,2007,f,25-34,1101.0
MY,2007,f,35-44,849.0
MY,2007,f,45-54,782.0
MY,2007,f,55-64,585.0
MY,2007,f,65+,514.0
MY,2008,m,0-4,61.0
MY,2008,m,5-14,160.0
MY,2008,m,0-14,221.0
MY,2008,m,15-24,1436.0
MY,2008,m,25-34,2445.0
MY,2008,m,35-44,2318.0
MY,2008,m,45-54,2169.0
MY,2008,m,55-64,1599.0
MY,2008,m,65+,1543.0
MY,2008,m,unknown,2.0
